NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1600195312.5,-48,-48,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1600390625,-47,-47,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1600585937.5,-47,-47,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1600781250,-47,-47,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1600976562.5,-46,-46,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1601171875,-45,-45,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1601367187.5,-46,-46,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1601562500,-44,-44,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1601757812.5,-42,-42,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1601953125,-42,-42,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1602148437.5,-42,-42,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1602343750,-37,-37,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1602539062.5,-33,-33,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1602734375,-28,-28,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1602929687.5,-27,-27,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1603125000,-26,-26,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1603320312.5,-27,-27,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1603515625,-26,-26,-23.067458244994263,-24,29
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1603710937.5,-27,-27,-23.067458244994263,-24,29
