NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1300195312.5,-48,-60,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1300390625,-48,-60,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1300585937.5,-47,-59,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1300781250,-47,-59,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1300976562.5,-46,-58,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1301171875,-46,-58,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1301367187.5,-45,-57,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1301562500,-45,-57,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1301757812.5,-43,-55,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1301953125,-42,-54,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1302148437.5,-43,-55,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1302343750,-38,-50,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1302539062.5,-33,-45,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1302734375,-28,-40,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1302929687.5,-27,-39,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1303125000,-27,-39,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1303320312.5,-28,-40,-23.35931891277057,-36,19
00:09:8b:02:5a:c0,00:09:8b:02:5a:c4,1303515625,-26,-38,-23.35931891277057,-36,19
