NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1450195312.5,-47,-47,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1450390625,-47,-47,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1450585937.5,-47,-47,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1450781250,-47,-47,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1450976562.5,-46,-46,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1451171875,-46,-46,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1451367187.5,-45,-45,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1451562500,-45,-45,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1451757812.5,-43,-43,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1451953125,-42,-42,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1452148437.5,-42,-42,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1452343750,-38,-38,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1452539062.5,-33,-33,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1452734375,-28,-28,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1452929687.5,-27,-27,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1453125000,-27,-27,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1453320312.5,-27,-27,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1453515625,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1453710937.5,-27,-27,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1453906250,-27,-27,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1454101562.5,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1454296875,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1454492187.5,-28,-28,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1454687500,-25,-25,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1454882812.5,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1455078125,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1455273437.5,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1455468750,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1455664062.5,-27,-27,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1455859375,-29,-29,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1456054687.5,-28,-28,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1456250000,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1456445312.5,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1456640625,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1456835937.5,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1457031250,-26,-26,-23.180988565890264,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1457226562.5,-27,-27,-23.180988565890264,-23,30
