NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1163085937.5,-29,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1163281250,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1163476562.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1163671875,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1163867187.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1164062500,-27,-38,-27,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1164257812.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1164453125,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1164648437.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1164843750,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1165039062.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1165234375,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1165429687.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1165625000,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1165820312.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1166015625,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1166210937.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1166406250,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1166601562.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1166796875,-29,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1166992187.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1167187500,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1167382812.5,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1167578125,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1167773437.5,-29,-38,-29,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1167968750,-28,-38,-28,-39
00:09:8b:02:58:ba,00:09:8b:02:5a:c2,1168164062.5,-28,-38,-28,-39
