NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1150195312.5,-46,-48,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1150390625,-47,-49,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1150585937.5,-47,-49,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1150781250,-47,-49,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1150976562.5,-46,-48,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1151171875,-46,-48,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1151367187.5,-45,-47,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1151562500,-44,-46,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1151757812.5,-43,-45,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1151953125,-43,-45,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1152148437.5,-42,-44,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1152343750,-38,-40,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1152539062.5,-34,-36,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1152734375,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1152929687.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1153125000,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1153320312.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1153515625,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1153710937.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1153906250,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1154101562.5,-25,-27,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1154296875,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1154492187.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1154687500,-25,-27,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1154882812.5,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1155078125,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1155273437.5,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1155468750,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1155664062.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1155859375,-29,-31,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1156054687.5,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1156250000,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1156445312.5,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1156640625,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1156835937.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1157031250,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1157226562.5,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1157421875,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1157617187.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1157812500,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1158007812.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1158203125,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1158398437.5,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1158593750,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1158789062.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1158984375,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1159179687.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1159375000,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1159570312.5,-29,-31,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1159765625,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1159960937.5,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1160156250,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1160351562.5,-29,-31,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1160546875,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1160742187.5,-29,-31,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1160937500,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1161132812.5,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1161328125,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1161523437.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1161718750,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1161914062.5,-27,-29,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1162109375,-26,-28,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1162304687.5,-28,-30,-22.68840190336915,-25,29
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1162500000,-28,-30,-22.68840190336915,-25,29
