NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1165625000,-25,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1165820312.5,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1166015625,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1166210937.5,-25,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1166406250,-25,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1166601562.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1166796875,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1166992187.5,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1167187500,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1167382812.5,-25,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1167578125,-25,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1167773437.5,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1167968750,-25,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1168164062.5,-26,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1168359375,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1168554687.5,-26,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1168750000,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1168945312.5,-25,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1169140625,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1169335937.5,-24,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1169531250,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1169726562.5,-24,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1169921875,-25,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1170117187.5,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1170312500,-26,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1170507812.5,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1170703125,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1170898437.5,-25,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1171093750,-25,-30,-25,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1171289062.5,-26,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1171484375,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1171679687.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1171875000,-29,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1172070312.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1172265625,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1172460937.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1172656250,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1172851562.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1173046875,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1173242187.5,-28,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1173437500,-27,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1173632812.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1173828125,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1174023437.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1174218750,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1174414062.5,-29,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1174609375,-31,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1174804687.5,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1175000000,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1175195312.5,-29,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1175390625,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1175585937.5,-29,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1175781250,-30,-30,-31,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1175976562.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1176171875,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1176367187.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1176562500,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1176757812.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1176953125,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1177148437.5,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1177343750,-29,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1177539062.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1177734375,-29,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1177929687.5,-29,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1178125000,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1178320312.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1178515625,-29,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1178710937.5,-30,-30,-30,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1178906250,-29,-30,-29,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1179101562.5,-29,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1179296875,-27,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1179492187.5,-27,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1179687500,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1179882812.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1180078125,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1180273437.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1180468750,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1180664062.5,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1180859375,-28,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1181054687.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1181250000,-26,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1181445312.5,-27,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1181640625,-27,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1181835937.5,-26,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1182031250,-27,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1182226562.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1182421875,-26,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1182617187.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1182812500,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1183007812.5,-25,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1183203125,-26,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1183398437.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1183593750,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1183789062.5,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1183984375,-27,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1184179687.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1184375000,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1184570312.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1184765625,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1184960937.5,-25,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1185156250,-26,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1185351562.5,-26,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1185546875,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1185742187.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1185937500,-27,-30,-26,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1186132812.5,-26,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1186328125,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1186523437.5,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1186718750,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1186914062.5,-28,-30,-28,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1187109375,-27,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1187304687.5,-28,-30,-27,-30
00:09:8b:02:58:ba,00:09:8b:02:5a:c0,1187500000,-29,-30,-29,-30
