NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1250195312.5,-49,-49,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1250390625,-48,-48,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1250585937.5,-48,-48,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1250781250,-49,-49,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1250976562.5,-48,-48,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1251171875,-47,-47,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1251367187.5,-48,-48,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1251562500,-47,-47,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1251757812.5,-45,-45,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1251953125,-45,-45,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1252148437.5,-45,-45,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1252343750,-40,-40,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1252539062.5,-36,-36,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1252734375,-31,-31,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1252929687.5,-30,-30,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1253125000,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1253320312.5,-30,-30,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1253515625,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1253710937.5,-30,-30,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1253906250,-30,-30,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1254101562.5,-28,-28,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1254296875,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1254492187.5,-30,-30,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1254687500,-28,-28,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1254882812.5,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1255078125,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1255273437.5,-28,-28,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1255468750,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1255664062.5,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1255859375,-31,-31,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1256054687.5,-30,-30,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1256250000,-28,-28,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1256445312.5,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1256640625,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1256835937.5,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1257031250,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1257226562.5,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1257421875,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1257617187.5,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1257812500,-28,-28,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1258007812.5,-28,-28,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1258203125,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1258398437.5,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1258593750,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1258789062.5,-28,-28,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1258984375,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1259179687.5,-28,-28,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1259375000,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1259570312.5,-30,-30,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1259765625,-29,-29,-23.46196718254608,-23,30
00:09:8b:02:5a:c2,00:09:8b:02:5a:c4,1259960937.5,-26,-26,-23.46196718254608,-23,30
