NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1201171875,-28,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1201367187.5,-28,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1201562500,-29,-30,-29,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1201757812.5,-28,-30,-29,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1201953125,-28,-30,-29,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1202148437.5,-27,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1202343750,-27,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1202539062.5,-27,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1202734375,-27,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1202929687.5,-27,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1203125000,-28,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1203320312.5,-28,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1203515625,-27,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1203710937.5,-26,-30,-26,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1203906250,-26,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1204101562.5,-28,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1204296875,-27,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1204492187.5,-25,-30,-26,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1204687500,-29,-30,-30,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1204882812.5,-26,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1205078125,-26,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1205273437.5,-27,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1205468750,-26,-30,-27,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1205664062.5,-28,-30,-29,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1205859375,-27,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1206054687.5,-27,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1206250000,-27,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1206445312.5,-27,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1206640625,-27,-30,-28,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1206835937.5,-28,-30,-29,-26
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1207031250,-28,-30,-29,-26
