NodeSource,NodeDestination,Frequency,Src Profile Power dBm,Src Total Rx Power,Dest Profile Power dBm,Dest Total Rx Power
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1171679687.5,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1171875000,-27,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1172070312.5,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1172265625,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1172460937.5,-24,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1172656250,-24,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1172851562.5,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1173046875,-25,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1173242187.5,-25,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1173437500,-24,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1173632812.5,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1173828125,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1174023437.5,-25,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1174218750,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1174414062.5,-25,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1174609375,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1174804687.5,-26,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1175000000,-25,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1175195312.5,-26,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1175390625,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1175585937.5,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1175781250,-28,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1175976562.5,-28,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1176171875,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1176367187.5,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1176562500,-29,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1176757812.5,-28,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1176953125,-28,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1177148437.5,-29,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1177343750,-30,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1177539062.5,-30,-32,-30,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1177734375,-31,-32,-31,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1177929687.5,-33,-32,-33,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1178125000,-32,-32,-32,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1178320312.5,-32,-32,-32,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1178515625,-35,-32,-34,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1178710937.5,-37,-32,-37,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1178906250,-36,-32,-37,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1179101562.5,-37,-32,-37,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1179296875,-37,-32,-38,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1179492187.5,-39,-32,-39,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1179687500,-41,-32,-40,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1179882812.5,-42,-32,-42,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1180078125,-42,-32,-41,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1180273437.5,-41,-32,-41,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1180468750,-41,-32,-40,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1180664062.5,-38,-32,-38,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1180859375,-39,-32,-38,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1181054687.5,-37,-32,-37,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1181250000,-36,-32,-37,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1181445312.5,-36,-32,-35,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1181640625,-35,-32,-36,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1181835937.5,-33,-32,-34,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1182031250,-33,-32,-32,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1182226562.5,-33,-32,-33,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1182421875,-32,-32,-33,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1182617187.5,-32,-32,-32,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1182812500,-31,-32,-31,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1183007812.5,-30,-32,-30,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1183203125,-30,-32,-31,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1183398437.5,-30,-32,-30,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1183593750,-29,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1183789062.5,-28,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1183984375,-29,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1184179687.5,-29,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1184375000,-28,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1184570312.5,-29,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1184765625,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1184960937.5,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1185156250,-26,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1185351562.5,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1185546875,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1185742187.5,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1185937500,-27,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1186132812.5,-26,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1186328125,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1186523437.5,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1186718750,-26,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1186914062.5,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1187109375,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1187304687.5,-25,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1187500000,-27,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1187695312.5,-24,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1187890625,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1188085937.5,-24,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1188281250,-24,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1188476562.5,-24,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1188671875,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1188867187.5,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1189062500,-24,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1189257812.5,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1189453125,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1189648437.5,-26,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1189843750,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1190039062.5,-26,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1190234375,-26,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1190429687.5,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1190625000,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1190820312.5,-27,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1191015625,-27,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1191210937.5,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1191406250,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1191601562.5,-28,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1191796875,-30,-32,-30,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1191992187.5,-28,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1192187500,-28,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1192382812.5,-29,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1192578125,-30,-32,-30,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1192773437.5,-30,-32,-30,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1192968750,-30,-32,-31,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1193164062.5,-31,-32,-31,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1193359375,-32,-32,-32,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1193554687.5,-34,-32,-35,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1193750000,-33,-32,-33,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1193945312.5,-36,-32,-36,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1194140625,-36,-32,-36,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1194335937.5,-37,-32,-38,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1194531250,-39,-32,-38,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1194726562.5,-41,-32,-42,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1194921875,-42,-32,-43,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1195117187.5,-43,-32,-44,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1195312500,-44,-32,-45,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1195507812.5,-43,-32,-43,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1195703125,-42,-32,-42,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1195898437.5,-40,-32,-41,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1196093750,-38,-32,-39,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1196289062.5,-38,-32,-38,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1196484375,-37,-32,-37,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1196679687.5,-37,-32,-38,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1196875000,-35,-32,-36,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1197070312.5,-35,-32,-35,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1197265625,-34,-32,-34,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1197460937.5,-34,-32,-33,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1197656250,-34,-32,-34,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1197851562.5,-31,-32,-31,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1198046875,-32,-32,-32,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1198242187.5,-32,-32,-32,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1198437500,-32,-32,-32,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1198632812.5,-31,-32,-31,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1198828125,-29,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1199023437.5,-29,-32,-30,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1199218750,-29,-32,-29,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1199414062.5,-33,-32,-34,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1199609375,-35,-32,-34,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1199804687.5,-40,-32,-43,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1200000000,-43,-32,-43,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1200195312.5,-43,-32,-44,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1200390625,-42,-32,-43,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1200585937.5,-40,-32,-41,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1200781250,-35,-32,-35,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1200976562.5,-28,-32,-28,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1201171875,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1201367187.5,-27,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1201562500,-28,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1201757812.5,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1201953125,-27,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1202148437.5,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1202343750,-25,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1202539062.5,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1202734375,-26,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1202929687.5,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1203125000,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1203320312.5,-26,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1203515625,-25,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1203710937.5,-24,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1203906250,-24,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1204101562.5,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1204296875,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1204492187.5,-24,-32,-23,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1204687500,-27,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1204882812.5,-24,-32,-24,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1205078125,-24,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1205273437.5,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1205468750,-25,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1205664062.5,-26,-32,-27,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1205859375,-26,-32,-25,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1206054687.5,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1206250000,-26,-32,-26,-32
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1206445312.5,-26,-32,-26,-32
