NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power,SubCarrier Power dBmV,SubCarrier Power dBmV Offset,Meas Rx Power dBmV,Calc Rx Power dBmV
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1150195312.5,-46,-56,-32,-21,15,2.750612633917001,-7.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1150390625,-46,-56,-32,-21,15,2.750612633917001,-7.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1150585937.5,-47,-57,-32,-21,15,1.750612633917001,-8.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1150781250,-46,-56,-32,-21,15,2.750612633917001,-7.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1150976562.5,-47,-57,-32,-21,15,1.750612633917001,-8.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1151171875,-46,-56,-32,-21,15,2.750612633917001,-7.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1151367187.5,-46,-56,-32,-21,15,2.750612633917001,-7.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1151562500,-45,-55,-32,-21,15,3.750612633917001,-6.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1151757812.5,-46,-56,-32,-21,15,2.750612633917001,-7.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1151953125,-44,-54,-32,-21,15,4.750612633917001,-5.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1152148437.5,-43,-53,-32,-21,15,5.750612633917001,-4.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1152343750,-42,-52,-32,-21,15,6.750612633917001,-3.249387366082999,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1152539062.5,-37,-47,-32,-21,15,11.750612633917001,1.750612633917001,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1152734375,-32,-42,-32,-21,15,16.750612633917,6.750612633917001,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1152929687.5,-31,-41,-32,-21,15,17.750612633917,7.750612633917001,16.750612633917,27.53896789021408
00:09:8b:02:5a:c0,00:09:8b:02:5a:c2,1153125000,-30,-40,-32,-21,15,18.750612633917,8.750612633917001,16.750612633917,27.53896789021408
