NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1350195312.5,-47,-51,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1350390625,-47,-51,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1350585937.5,-47,-51,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1350781250,-47,-51,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1350976562.5,-45,-49,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1351171875,-45,-49,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1351367187.5,-45,-49,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1351562500,-44,-48,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1351757812.5,-42,-46,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1351953125,-41,-45,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1352148437.5,-41,-45,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1352343750,-36,-40,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1352539062.5,-32,-36,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1352734375,-27,-31,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1352929687.5,-26,-30,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1353125000,-25,-29,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1353320312.5,-26,-30,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1353515625,-25,-29,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1353710937.5,-25,-29,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1353906250,-26,-30,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1354101562.5,-24,-28,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1354296875,-25,-29,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1354492187.5,-26,-30,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1354687500,-24,-28,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1354882812.5,-25,-29,-21.677988526940542,-26,27
00:09:8b:02:5a:c4,00:09:8b:02:5a:c2,1355078125,-25,-29,-21.677988526940542,-26,27
