NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500195312.5,-47,-57,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500390625,-47,-57,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500585937.5,-47,-57,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500781250,-47,-57,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500976562.5,-46,-56,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501171875,-45,-55,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501367187.5,-45,-55,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501562500,-44,-54,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501757812.5,-42,-52,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501953125,-42,-52,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502148437.5,-41,-51,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502343750,-37,-47,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502539062.5,-33,-43,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502734375,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502929687.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503125000,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503320312.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503515625,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503710937.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503906250,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504101562.5,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504296875,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504492187.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504687500,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504882812.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505078125,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505273437.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505468750,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505664062.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505859375,-28,-38,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506054687.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506250000,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506445312.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506640625,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506835937.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507031250,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507226562.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507421875,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507617187.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507812500,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508007812.5,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508203125,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508398437.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508593750,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508789062.5,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508984375,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509179687.5,-23,-33,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509375000,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509570312.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509765625,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509960937.5,-22,-32,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510156250,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510351562.5,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510546875,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510742187.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510937500,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511132812.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511328125,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511523437.5,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511718750,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511914062.5,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512109375,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512304687.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512500000,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512695312.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512890625,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513085937.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513281250,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513476562.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513671875,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513867187.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514062500,-24,-34,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514257812.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514453125,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514648437.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514843750,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1515039062.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1515234375,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1515429687.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1515625000,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1515820312.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1516015625,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1516210937.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1516406250,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1516601562.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1516796875,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1516992187.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1517187500,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1517382812.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1517578125,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1517773437.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1517968750,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1518164062.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1518359375,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1518554687.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1518750000,-28,-38,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1518945312.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1519140625,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1519335937.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1519531250,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1519726562.5,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1519921875,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1520117187.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1520312500,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1520507812.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1520703125,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1520898437.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1521093750,-25,-35,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1521289062.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1521484375,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1521679687.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1521875000,-29,-39,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1522070312.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1522265625,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1522460937.5,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1522656250,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1522851562.5,-27,-37,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1523046875,-26,-36,-21.87964218636226,-32,23
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1523242187.5,-26,-36,-21.87964218636226,-32,23
