NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power,SubCarrier Power dBmV,SubCarrier Power dBmV Offset,Meas Rx Power dBmV,Calc Rx Power dBmV
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1172656250,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1172851562.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1173046875,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1173242187.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1173437500,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1173632812.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1173828125,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1174023437.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1174218750,-31,-51,-42,-21,12,17.750612633917,-2.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1174414062.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1174609375,-32,-52,-42,-21,12,16.750612633917,-3.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1174804687.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1175000000,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1175195312.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1175390625,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1175585937.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1175781250,-31,-51,-42,-21,12,17.750612633917,-2.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1175976562.5,-31,-51,-42,-21,12,17.750612633917,-2.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1176171875,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1176367187.5,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1176562500,-31,-51,-42,-21,12,17.750612633917,-2.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1176757812.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1176953125,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1177148437.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1177343750,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1177539062.5,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1177734375,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1177929687.5,-31,-51,-42,-21,12,17.750612633917,-2.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1178125000,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1178320312.5,-28,-48,-42,-21,12,20.750612633917,0.750612633917001,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1178515625,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1178710937.5,-31,-51,-42,-21,12,17.750612633917,-2.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1178906250,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1179101562.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1179296875,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1179492187.5,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1179687500,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1179882812.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1180078125,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1180273437.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1180468750,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1180664062.5,-28,-48,-42,-21,12,20.750612633917,0.750612633917001,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1180859375,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1181054687.5,-30,-50,-42,-21,12,18.750612633917,-1.249387366082999,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1181250000,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1181445312.5,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1181640625,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1181835937.5,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1182031250,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1182226562.5,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1182421875,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
00:09:8b:02:5a:c0,00:09:8b:02:58:ba,1182617187.5,-29,-49,-42,-21,12,19.750612633917,-0.24938736608299905,6.750612633917001,27.01249137828022
