NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500195312.5,-46,-72,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500390625,-45,-71,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500585937.5,-45,-71,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500781250,-45,-71,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1500976562.5,-44,-70,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501171875,-43,-69,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501367187.5,-42,-68,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501562500,-43,-69,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501757812.5,-40,-66,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1501953125,-38,-64,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502148437.5,-39,-65,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502343750,-34,-60,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502539062.5,-29,-55,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502734375,-24,-50,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1502929687.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503125000,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503320312.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503515625,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503710937.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1503906250,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504101562.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504296875,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504492187.5,-24,-50,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504687500,-21,-47,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1504882812.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505078125,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505273437.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505468750,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505664062.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1505859375,-24,-50,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506054687.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506250000,-21,-47,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506445312.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506640625,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1506835937.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507031250,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507226562.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507421875,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507617187.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1507812500,-21,-47,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508007812.5,-21,-47,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508203125,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508398437.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508593750,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508789062.5,-21,-47,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1508984375,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509179687.5,-21,-47,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509375000,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509570312.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509765625,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1509960937.5,-20,-46,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510156250,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510351562.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510546875,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510742187.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1510937500,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511132812.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511328125,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511523437.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511718750,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1511914062.5,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512109375,-22,-48,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512304687.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512500000,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512695312.5,-24,-50,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1512890625,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513085937.5,-24,-50,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513281250,-24,-50,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513476562.5,-24,-50,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513671875,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1513867187.5,-24,-50,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514062500,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514257812.5,-23,-49,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514453125,-24,-50,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514648437.5,-25,-51,-19.722726790111818,-46,1
00:09:8b:02:58:ba,00:09:8b:02:5a:c4,1514843750,-24,-50,-19.722726790111818,-46,1
