NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1350195312.5,-47,-48,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1350390625,-47,-48,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1350585937.5,-46,-47,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1350781250,-46,-47,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1350976562.5,-46,-47,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1351171875,-45,-46,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1351367187.5,-44,-45,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1351562500,-45,-46,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1351757812.5,-42,-43,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1351953125,-41,-42,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1352148437.5,-42,-43,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1352343750,-37,-38,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1352539062.5,-33,-34,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1352734375,-28,-29,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1352929687.5,-27,-28,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1353125000,-27,-28,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1353320312.5,-27,-28,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1353515625,-26,-27,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1353710937.5,-27,-28,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1353906250,-28,-29,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1354101562.5,-26,-27,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1354296875,-27,-28,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1354492187.5,-28,-29,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1354687500,-25,-26,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1354882812.5,-27,-28,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1355078125,-26,-27,-23.17369623519149,-25,29
00:09:8b:02:5a:c2,00:09:8b:02:58:ba,1355273437.5,-26,-27,-23.17369623519149,-25,29
