NodeSource,NodeDestination,Frequency,SubCarrier Power dBm,SubCarrier Power dBm Offset,Meas Rx Power dBm,Calc Rx Power dBm,Relative Power
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1450195312.5,-48,-59,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1450390625,-46,-57,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1450585937.5,-47,-58,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1450781250,-47,-58,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1450976562.5,-46,-57,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1451171875,-45,-56,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1451367187.5,-45,-56,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1451562500,-45,-56,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1451757812.5,-42,-53,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1451953125,-42,-53,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1452148437.5,-42,-53,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1452343750,-37,-48,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1452539062.5,-32,-43,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1452734375,-27,-38,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1452929687.5,-26,-37,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1453125000,-26,-37,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1453320312.5,-27,-38,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1453515625,-27,-38,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1453710937.5,-27,-38,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1453906250,-28,-39,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1454101562.5,-26,-37,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1454296875,-27,-38,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1454492187.5,-28,-39,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1454687500,-25,-36,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1454882812.5,-26,-37,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1455078125,-25,-36,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1455273437.5,-25,-36,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1455468750,-25,-36,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1455664062.5,-26,-37,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1455859375,-28,-39,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1456054687.5,-27,-38,-23.004310319251307,-35,13
00:09:8b:02:5a:c2,00:09:8b:02:5a:c0,1456250000,-26,-37,-23.004310319251307,-35,13
